claim_id,claim_amount,claim_type,customer_tenure,claims_last_12m,avg_hist_claim,provider_id,geography,submission_delay,previously_rejected_claims,deviation_from_peer_claims,is_fraud
CLM_13936,8133.21,Auto,48,2,3469.49,PRV_140,Suburban,13,0,4663.72,1
CLM_13937,4810.62,Auto,107,0,3144.97,PRV_140,Rural,9,0,1665.65,0
CLM_13938,4538.75,Health,101,0,1941.38,PRV_147,Suburban,7,1,2597.37,0
CLM_13939,7289.36,Auto,4,1,3881.39,PRV_110,Urban,19,0,3407.97,1
CLM_13940,10939.24,Property,94,2,3932.75,PRV_126,Rural,8,0,7006.48,1
CLM_13941,7845.9,Health,70,0,3987.1,PRV_122,Rural,31,1,3858.79,0
CLM_13942,7370.53,Property,110,2,4907.68,PRV_137,Suburban,9,0,2462.85,0
CLM_13943,6879.39,Property,118,2,2588.86,PRV_143,Urban,4,0,4290.53,0
CLM_13944,656.13,Auto,19,0,1050.35,PRV_102,Urban,0,1,-394.23,0
CLM_13945,6446.22,Auto,32,1,2342.99,PRV_111,Rural,12,0,4103.23,0
CLM_13946,8872.7,Health,9,1,3959.49,PRV_129,Urban,4,0,4913.2,0
CLM_13947,8322.52,Auto,12,0,2918.63,PRV_130,Suburban,9,0,5403.89,0
CLM_13948,1796.64,Auto,11,1,1595.23,PRV_122,Suburban,20,0,201.42,0
CLM_13949,2945.58,Health,46,0,1316.58,PRV_100,Suburban,0,1,1629.01,1
CLM_13950,11155.47,Auto,119,0,4420.36,PRV_140,Suburban,14,0,6735.11,0
CLM_13951,8138.28,Health,16,1,3608.58,PRV_119,Suburban,5,0,4529.7,0
CLM_13952,2568.01,Health,1,0,2503.33,PRV_105,Rural,1,0,64.67,1
CLM_13953,5805.18,Auto,63,2,4882.52,PRV_110,Suburban,8,0,922.67,0
CLM_13954,10828.13,Auto,109,0,5648.9,PRV_134,Suburban,7,0,5179.23,0
CLM_13955,6523.85,Auto,119,1,4034.85,PRV_103,Rural,18,0,2489.0,1
CLM_13956,8779.21,Health,117,1,3755.34,PRV_128,Rural,7,0,5023.87,0
CLM_13957,5104.3,Auto,21,0,3528.25,PRV_109,Rural,17,0,1576.04,0
CLM_13958,10212.57,Property,30,1,3855.69,PRV_128,Urban,7,0,6356.88,0
CLM_13959,7833.24,Auto,13,2,4958.37,PRV_137,Urban,5,0,2874.87,0
CLM_13960,1216.58,Auto,34,0,2027.28,PRV_100,Suburban,4,0,-810.7,0
CLM_13961,1445.97,Auto,4,1,2660.92,PRV_139,Suburban,1,0,-1214.95,0
CLM_13962,6249.41,Auto,28,1,2952.21,PRV_107,Suburban,8,0,3297.2,1
CLM_13963,6617.41,Auto,102,1,3574.31,PRV_137,Urban,7,0,3043.1,0
CLM_13964,8477.36,Health,95,0,4565.43,PRV_116,Suburban,37,0,3911.94,0
CLM_13965,8446.83,Health,59,0,3412.83,PRV_118,Suburban,5,0,5034.0,0
CLM_13966,5217.8,Auto,119,0,3625.23,PRV_132,Urban,5,0,1592.57,0
CLM_13967,10988.3,Auto,27,1,3676.72,PRV_114,Rural,1,0,7311.58,0
CLM_13968,8657.59,Health,69,1,3023.09,PRV_144,Urban,9,0,5634.5,0
CLM_13969,1375.66,Health,25,0,2583.87,PRV_130,Suburban,18,0,-1208.21,0
CLM_13970,8422.64,Auto,3,0,3074.68,PRV_120,Urban,2,0,5347.96,0
CLM_13971,5163.77,Property,97,0,2345.7,PRV_102,Rural,0,0,2818.07,0
CLM_13972,4147.43,Auto,68,3,2362.9,PRV_101,Rural,11,0,1784.53,0
CLM_13973,6590.8,Health,25,1,3368.04,PRV_134,Rural,0,0,3222.77,0
CLM_13974,6568.33,Auto,20,0,2521.78,PRV_140,Rural,5,0,4046.55,1
CLM_13975,13946.85,Auto,34,1,4846.7,PRV_115,Rural,9,0,9100.14,0
CLM_13976,5981.06,Property,26,1,3146.54,PRV_144,Rural,4,0,2834.51,0
CLM_13977,4155.36,Auto,5,1,4359.25,PRV_149,Suburban,3,0,-203.89,0
CLM_13978,3684.22,Health,99,0,1754.91,PRV_120,Suburban,16,0,1929.32,0
CLM_13979,1232.98,Auto,61,1,1785.51,PRV_111,Urban,3,0,-552.53,0
CLM_13980,6031.65,Health,92,1,2888.93,PRV_127,Suburban,1,0,3142.71,0
CLM_13981,9926.67,Property,93,1,3936.77,PRV_111,Rural,4,0,5989.91,0
CLM_13982,3472.07,Auto,9,0,2509.94,PRV_132,Suburban,1,1,962.13,0
CLM_13983,1965.83,Property,116,1,2899.62,PRV_119,Urban,11,1,-933.79,0
CLM_13984,8922.09,Health,102,0,3999.93,PRV_139,Rural,12,0,4922.17,0
CLM_13985,3521.78,Health,50,2,2611.97,PRV_148,Suburban,0,0,909.81,0
CLM_13986,2517.73,Health,6,0,2242.48,PRV_120,Suburban,11,0,275.25,0
CLM_13987,8243.59,Property,83,3,3708.39,PRV_138,Urban,3,0,4535.19,1
CLM_13988,4958.94,Auto,60,1,1695.96,PRV_140,Rural,10,1,3262.98,0
CLM_13989,6206.84,Auto,44,0,2626.34,PRV_148,Urban,12,0,3580.5,0
CLM_13990,5382.64,Property,11,0,3114.28,PRV_141,Rural,3,0,2268.36,0
CLM_13991,7062.54,Health,66,0,3529.02,PRV_135,Rural,2,0,3533.53,0
CLM_13992,3271.03,Auto,47,1,3822.65,PRV_121,Suburban,17,0,-551.62,0
CLM_13993,10078.06,Health,108,2,3978.65,PRV_125,Urban,13,0,6099.41,1
CLM_13994,5424.02,Health,108,2,2697.53,PRV_106,Urban,18,0,2726.49,1
CLM_13995,11534.47,Auto,73,0,3957.51,PRV_106,Urban,5,1,7576.96,1
CLM_13996,10338.61,Auto,85,0,3506.15,PRV_107,Rural,6,0,6832.46,0
CLM_13997,5159.33,Health,88,0,3721.21,PRV_125,Urban,4,0,1438.12,0
CLM_13998,7030.9,Auto,98,1,2366.22,PRV_123,Rural,6,0,4664.68,0
CLM_13999,10599.8,Health,86,1,3665.11,PRV_123,Urban,10,0,6934.69,0
CLM_14000,5978.03,Property,3,1,2847.25,PRV_139,Urban,16,1,3130.78,1
CLM_14001,4064.82,Auto,76,0,3047.87,PRV_147,Suburban,2,0,1016.96,0
CLM_14002,7543.64,Auto,92,0,3165.14,PRV_111,Urban,5,1,4378.5,0
CLM_14003,6023.81,Auto,30,1,5113.19,PRV_146,Suburban,6,0,910.62,0
CLM_14004,4325.86,Auto,90,1,2085.14,PRV_107,Suburban,6,0,2240.72,0
CLM_14005,2352.11,Health,112,2,4189.32,PRV_108,Rural,7,0,-1837.21,0
CLM_14006,9177.33,Auto,21,0,4430.37,PRV_102,Urban,16,0,4746.95,0
CLM_14007,11013.95,Health,28,0,3825.59,PRV_120,Urban,21,0,7188.36,0
CLM_14008,2681.08,Auto,90,0,2464.55,PRV_130,Urban,1,0,216.53,0
CLM_14009,11485.06,Auto,62,0,4696.51,PRV_147,Suburban,12,0,6788.56,0
CLM_14010,3291.12,Auto,33,1,2667.99,PRV_146,Urban,6,0,623.13,0
CLM_14011,8368.37,Auto,85,0,3687.12,PRV_123,Rural,5,0,4681.26,0
CLM_14012,7021.84,Auto,35,0,3120.91,PRV_103,Rural,1,0,3900.93,0
CLM_14013,2530.47,Auto,52,0,2630.85,PRV_119,Urban,0,1,-100.38,0
CLM_14014,7067.9,Property,34,1,3546.68,PRV_115,Suburban,38,0,3521.22,1
CLM_14015,12920.3,Health,41,0,4879.41,PRV_109,Rural,10,0,8040.89,0
CLM_14016,4742.32,Auto,51,0,3256.35,PRV_142,Rural,6,0,1485.98,1
CLM_14017,11329.39,Auto,47,1,4978.44,PRV_125,Suburban,14,0,6350.95,0
CLM_14018,6157.56,Auto,82,1,2816.72,PRV_128,Rural,0,0,3340.84,1
CLM_14019,3519.9,Auto,58,0,3077.41,PRV_104,Suburban,9,1,442.49,0
CLM_14020,4961.77,Auto,75,0,1774.21,PRV_110,Rural,10,0,3187.56,0
CLM_14021,4661.55,Auto,57,1,2442.16,PRV_128,Suburban,6,0,2219.39,0
CLM_14022,3861.55,Auto,23,1,2781.63,PRV_144,Rural,2,0,1079.92,0
CLM_14023,2432.96,Auto,48,0,2670.96,PRV_114,Urban,30,0,-237.99,0
CLM_14024,3434.23,Auto,22,1,2039.76,PRV_105,Rural,3,0,1394.47,0
CLM_14025,5204.34,Auto,17,0,2238.15,PRV_147,Rural,1,0,2966.19,0
CLM_14026,5587.18,Health,69,0,2713.41,PRV_114,Urban,9,0,2873.77,0
CLM_14027,9702.85,Auto,108,0,4186.54,PRV_142,Urban,8,0,5516.31,1
CLM_14028,3730.06,Auto,11,0,1504.42,PRV_119,Urban,14,0,2225.64,0
CLM_14029,1470.82,Health,94,0,917.82,PRV_133,Urban,14,0,553.0,0
CLM_14030,2231.03,Property,15,0,1239.17,PRV_101,Suburban,9,0,991.85,0
CLM_14031,6384.73,Property,91,1,2152.6,PRV_143,Suburban,2,1,4232.13,0
CLM_14032,10620.42,Health,35,0,3636.97,PRV_115,Rural,21,0,6983.45,0
CLM_14033,4063.47,Auto,33,1,2643.69,PRV_118,Rural,2,0,1419.78,0
CLM_14034,5820.15,Health,84,1,2630.04,PRV_133,Rural,0,0,3190.11,0
CLM_14035,3048.21,Health,16,1,2607.59,PRV_148,Suburban,3,0,440.62,0
CLM_14036,989.47,Auto,34,0,1122.17,PRV_113,Rural,6,0,-132.7,0
CLM_14037,9348.52,Health,66,0,3861.42,PRV_123,Rural,2,0,5487.1,1
CLM_14038,6855.67,Property,99,1,4310.52,PRV_127,Suburban,4,0,2545.15,0
CLM_14039,2511.67,Auto,40,0,2664.53,PRV_147,Rural,7,1,-152.86,0
CLM_14040,7396.22,Auto,28,0,3085.46,PRV_131,Suburban,3,0,4310.76,0
CLM_14041,8694.76,Auto,47,0,3118.72,PRV_136,Suburban,0,0,5576.04,1
CLM_14042,5474.21,Auto,39,1,1932.18,PRV_109,Urban,2,1,3542.04,0
CLM_14043,5093.57,Auto,70,0,2558.51,PRV_148,Urban,15,0,2535.06,0
CLM_14044,8131.49,Health,73,1,4785.76,PRV_144,Suburban,30,0,3345.74,0
CLM_14045,2560.59,Health,20,0,2996.01,PRV_147,Suburban,1,0,-435.42,0
CLM_14046,8000.69,Auto,1,1,3223.52,PRV_108,Urban,11,0,4777.17,0
CLM_14047,6603.82,Property,72,1,2306.36,PRV_123,Rural,23,1,4297.46,0
CLM_14048,6999.9,Auto,119,0,2570.04,PRV_135,Rural,3,0,4429.85,0
CLM_14049,8676.2,Auto,87,0,3646.29,PRV_128,Rural,17,0,5029.91,0
CLM_14050,1104.88,Health,63,2,2160.4,PRV_128,Suburban,23,0,-1055.52,0
CLM_14051,7019.5,Health,67,1,4619.98,PRV_147,Urban,3,1,2399.51,0
CLM_14052,2112.66,Health,4,2,1383.73,PRV_122,Rural,0,0,728.93,0
CLM_14053,6475.48,Property,58,3,2366.84,PRV_126,Urban,24,0,4108.64,0
CLM_14054,1009.55,Health,25,1,1520.12,PRV_130,Urban,4,0,-510.57,0
CLM_14055,7905.18,Property,47,1,4324.36,PRV_142,Suburban,0,0,3580.82,0
CLM_14056,2490.53,Auto,38,1,2963.73,PRV_106,Rural,6,1,-473.2,1
CLM_14057,5849.82,Health,15,1,2713.61,PRV_148,Urban,1,0,3136.21,0
CLM_14058,8428.23,Property,63,3,3397.6,PRV_144,Suburban,23,0,5030.62,0
CLM_14059,9259.48,Health,21,0,4399.01,PRV_103,Suburban,1,1,4860.46,1
CLM_14060,7996.64,Auto,99,0,3216.07,PRV_113,Suburban,3,0,4780.57,0
CLM_14061,8362.94,Health,57,1,4142.65,PRV_141,Rural,15,0,4220.29,1
CLM_14062,2637.62,Health,117,1,2706.36,PRV_141,Rural,16,1,-68.75,0
CLM_14063,2969.63,Auto,53,0,2038.66,PRV_109,Suburban,23,0,930.97,0
CLM_14064,9348.12,Property,46,1,3232.21,PRV_143,Rural,6,1,6115.9,0
CLM_14065,2810.23,Auto,116,0,2302.64,PRV_133,Rural,43,0,507.59,1
CLM_14066,2424.08,Auto,14,0,3688.75,PRV_125,Urban,7,0,-1264.67,0
CLM_14067,3787.76,Property,100,0,2590.67,PRV_122,Suburban,15,0,1197.08,0
CLM_14068,4127.61,Auto,76,0,2915.46,PRV_108,Suburban,4,1,1212.15,0
CLM_14069,1272.92,Auto,17,1,759.6,PRV_136,Rural,28,0,513.32,0
CLM_14070,5465.21,Health,39,1,2875.28,PRV_107,Suburban,11,0,2589.93,1
CLM_14071,8220.01,Health,9,1,2757.41,PRV_113,Suburban,0,0,5462.6,1
CLM_14072,9951.92,Auto,99,0,4162.96,PRV_106,Suburban,1,0,5788.95,0
CLM_14073,2282.31,Property,77,0,3870.11,PRV_106,Rural,22,0,-1587.8,0
CLM_14074,6900.6,Health,79,3,3024.22,PRV_108,Rural,16,0,3876.39,0
CLM_14075,3506.87,Health,82,1,1369.56,PRV_102,Rural,4,0,2137.31,0
CLM_14076,7011.4,Health,115,0,2559.77,PRV_113,Urban,7,0,4451.63,0
CLM_14077,6495.94,Health,97,0,4164.02,PRV_116,Suburban,19,0,2331.92,0
CLM_14078,3597.37,Auto,6,1,2801.55,PRV_149,Urban,1,0,795.82,0
CLM_14079,5023.16,Auto,91,1,1933.24,PRV_143,Rural,1,0,3089.92,0
CLM_14080,10147.22,Health,23,0,4151.82,PRV_121,Urban,12,1,5995.39,1
CLM_14081,2532.88,Property,59,1,1376.49,PRV_145,Suburban,0,0,1156.39,0
CLM_14082,2294.37,Auto,91,4,2887.06,PRV_125,Suburban,4,0,-592.69,0
CLM_14083,7576.6,Health,98,0,3558.08,PRV_127,Rural,2,0,4018.51,0
CLM_14084,2076.23,Property,46,1,3126.05,PRV_144,Rural,14,1,-1049.83,1
CLM_14085,1320.47,Auto,38,0,1758.48,PRV_113,Urban,0,0,-438.01,0
CLM_14086,2749.72,Auto,14,0,2070.81,PRV_108,Rural,1,0,678.92,0
CLM_14087,3287.15,Auto,100,0,2302.02,PRV_125,Urban,1,0,985.13,0
CLM_14088,6263.05,Health,117,1,3784.47,PRV_101,Suburban,3,0,2478.58,0
CLM_14089,4273.42,Auto,72,0,3170.53,PRV_110,Suburban,2,0,1102.89,0
CLM_14090,1526.9,Auto,62,0,2612.46,PRV_116,Suburban,2,0,-1085.55,0
CLM_14091,3046.0,Health,35,1,3408.91,PRV_133,Suburban,4,0,-362.92,0
CLM_14092,1772.36,Health,19,1,2249.81,PRV_118,Suburban,2,0,-477.46,0
CLM_14093,5899.01,Auto,30,0,3738.38,PRV_138,Urban,1,0,2160.63,0
CLM_14094,3555.19,Auto,78,0,3450.56,PRV_117,Suburban,8,0,104.63,0
CLM_14095,3424.59,Health,84,0,2775.5,PRV_112,Urban,30,0,649.09,0
CLM_14096,4764.32,Property,113,1,2837.73,PRV_104,Suburban,9,0,1926.59,0
CLM_14097,2894.5,Property,25,0,2658.18,PRV_149,Urban,14,0,236.32,0
CLM_14098,4454.77,Health,40,2,3995.94,PRV_122,Urban,35,0,458.83,0
CLM_14099,8306.72,Auto,88,1,3216.09,PRV_123,Urban,1,0,5090.62,1
CLM_14100,5205.77,Auto,14,0,2783.51,PRV_128,Rural,6,0,2422.26,0
CLM_14101,5362.23,Auto,26,1,2029.69,PRV_147,Urban,8,0,3332.54,0
CLM_14102,6411.96,Auto,102,0,3589.49,PRV_146,Urban,3,0,2822.47,0
CLM_14103,9824.63,Health,87,2,3542.76,PRV_107,Suburban,9,0,6281.87,0
CLM_14104,2812.99,Auto,22,0,2474.36,PRV_125,Urban,9,0,338.63,0
CLM_14105,5267.2,Auto,48,1,2579.84,PRV_114,Urban,18,0,2687.36,0
CLM_14106,5068.52,Property,83,0,2882.99,PRV_100,Rural,17,0,2185.53,0
CLM_14107,5163.81,Auto,110,1,1846.37,PRV_127,Suburban,1,0,3317.43,0
CLM_14108,4752.56,Auto,51,0,3073.71,PRV_148,Rural,1,0,1678.86,0
CLM_14109,3572.06,Auto,3,1,1354.56,PRV_146,Rural,2,0,2217.5,1
CLM_14110,3285.8,Health,42,2,1720.53,PRV_145,Rural,3,0,1565.27,0
CLM_14111,5656.6,Health,19,2,2490.41,PRV_113,Urban,8,0,3166.2,1
CLM_14112,6444.47,Auto,73,0,2371.7,PRV_141,Rural,3,0,4072.77,1
CLM_14113,10327.48,Health,28,3,3451.39,PRV_133,Rural,30,1,6876.09,1
CLM_14114,7642.32,Health,84,2,3283.0,PRV_130,Suburban,1,0,4359.32,0
CLM_14115,5629.67,Property,45,4,4376.62,PRV_105,Suburban,2,1,1253.05,1
CLM_14116,3858.42,Property,71,0,3092.85,PRV_148,Suburban,20,0,765.57,0
CLM_14117,4080.63,Property,78,2,3206.13,PRV_104,Suburban,8,1,874.5,0
CLM_14118,1368.1,Health,63,0,1836.95,PRV_130,Rural,7,0,-468.84,1
CLM_14119,1165.94,Auto,73,0,1839.02,PRV_136,Suburban,9,0,-673.09,0
CLM_14120,5982.09,Auto,119,3,3064.43,PRV_114,Urban,2,0,2917.66,0
CLM_14121,7785.86,Auto,19,2,3081.71,PRV_114,Rural,14,0,4704.14,0
CLM_14122,1941.96,Health,47,1,3289.59,PRV_142,Suburban,6,0,-1347.63,0
CLM_14123,8183.12,Property,116,2,4269.63,PRV_104,Rural,0,0,3913.49,0
CLM_14124,2691.84,Health,14,0,1883.19,PRV_127,Suburban,1,0,808.65,0
CLM_14125,12809.15,Auto,38,0,4689.91,PRV_132,Rural,16,0,8119.24,0
CLM_14126,1303.83,Health,53,1,1509.99,PRV_110,Suburban,4,0,-206.16,0
CLM_14127,6437.53,Property,61,0,3372.94,PRV_142,Urban,14,0,3064.59,1
CLM_14128,5133.45,Health,36,0,1753.65,PRV_105,Suburban,10,0,3379.81,0
CLM_14129,5074.44,Property,40,0,3724.14,PRV_122,Rural,3,0,1350.31,0
CLM_14130,3569.72,Property,81,2,1516.17,PRV_139,Rural,1,0,2053.56,0
CLM_14131,1353.06,Property,30,1,500.0,PRV_101,Urban,16,0,853.06,0
CLM_14132,3037.42,Health,9,0,3145.87,PRV_114,Rural,10,0,-108.45,0
CLM_14133,8571.35,Health,64,1,2875.02,PRV_122,Urban,3,0,5696.33,0
CLM_14134,10361.53,Auto,33,0,4106.07,PRV_121,Rural,7,0,6255.46,1
CLM_14135,2597.44,Auto,52,1,3077.87,PRV_108,Rural,9,0,-480.42,0
CLM_14136,2880.3,Health,89,0,2255.15,PRV_146,Urban,0,0,625.15,0
CLM_14137,5073.96,Auto,14,0,2460.19,PRV_139,Rural,11,0,2613.77,0
CLM_14138,16859.68,Property,75,2,6216.02,PRV_129,Rural,10,0,10643.66,1
CLM_14139,2097.98,Auto,53,2,2125.43,PRV_115,Urban,0,0,-27.44,0
CLM_14140,8205.2,Property,99,0,3524.55,PRV_145,Suburban,15,0,4680.65,0
CLM_14141,4003.1,Auto,105,0,3402.2,PRV_146,Urban,17,0,600.9,0
CLM_14142,8917.69,Auto,59,0,3547.86,PRV_129,Rural,3,0,5369.83,0
CLM_14143,7655.5,Property,78,1,3466.21,PRV_144,Suburban,1,0,4189.28,0
CLM_14144,4938.16,Auto,94,0,2732.38,PRV_108,Suburban,11,0,2205.78,0
CLM_14145,2630.23,Auto,41,1,1237.95,PRV_100,Suburban,1,0,1392.28,0
CLM_14146,8492.16,Auto,68,2,3155.63,PRV_137,Urban,19,1,5336.53,0
CLM_14147,4379.4,Health,68,1,2987.18,PRV_107,Suburban,6,0,1392.22,0
CLM_14148,7569.68,Auto,92,0,3123.93,PRV_117,Suburban,24,0,4445.75,0
CLM_14149,3198.95,Health,8,1,3565.23,PRV_126,Suburban,10,0,-366.28,0
CLM_14150,5827.03,Health,2,0,2586.38,PRV_117,Rural,3,0,3240.64,0
CLM_14151,5655.72,Health,105,2,2379.71,PRV_131,Urban,6,0,3276.01,0
CLM_14152,6270.58,Health,110,1,3900.84,PRV_148,Urban,7,1,2369.74,1
CLM_14153,6635.29,Health,86,2,2671.15,PRV_131,Rural,16,0,3964.14,1
CLM_14154,4743.79,Auto,41,1,2506.28,PRV_147,Suburban,19,0,2237.5,0
CLM_14155,6873.77,Property,55,0,2419.76,PRV_144,Rural,11,0,4454.01,0
CLM_14156,2807.96,Auto,16,0,3594.57,PRV_135,Rural,3,0,-786.61,0
CLM_14157,2307.67,Health,93,0,2790.23,PRV_135,Suburban,7,1,-482.56,0
CLM_14158,13584.93,Auto,62,1,5212.81,PRV_120,Suburban,1,0,8372.13,0
CLM_14159,7967.41,Property,113,1,3057.45,PRV_145,Urban,2,0,4909.97,1
CLM_14160,3009.43,Auto,48,0,1793.4,PRV_131,Suburban,3,0,1216.03,0
CLM_14161,7458.45,Auto,30,2,2563.13,PRV_130,Rural,0,0,4895.33,0
CLM_14162,8036.13,Health,12,2,3655.32,PRV_136,Rural,21,1,4380.8,1
CLM_14163,7096.61,Health,35,0,2399.83,PRV_115,Suburban,1,0,4696.78,0
CLM_14164,5461.44,Auto,11,0,2982.78,PRV_145,Urban,11,0,2478.66,0
CLM_14165,3994.5,Health,64,0,3978.46,PRV_145,Rural,7,0,16.05,0
CLM_14166,6651.53,Health,110,0,4128.87,PRV_113,Suburban,17,0,2522.67,0
CLM_14167,7305.98,Property,50,0,2475.58,PRV_123,Urban,13,1,4830.4,1
CLM_14168,3911.87,Health,85,1,2743.18,PRV_124,Urban,14,0,1168.69,0
CLM_14169,8957.69,Auto,21,0,3096.82,PRV_145,Rural,5,0,5860.87,0
CLM_14170,10823.48,Auto,69,1,4342.33,PRV_134,Rural,17,0,6481.15,1
CLM_14171,3050.32,Property,48,0,1900.2,PRV_116,Urban,0,0,1150.12,0
CLM_14172,6231.21,Property,20,1,3359.72,PRV_145,Urban,5,0,2871.48,0
CLM_14173,6167.71,Auto,101,0,3055.44,PRV_141,Urban,52,0,3112.27,0
CLM_14174,4551.72,Auto,67,0,2102.98,PRV_144,Suburban,29,0,2448.74,0
CLM_14175,2931.17,Health,44,2,4237.34,PRV_103,Rural,0,0,-1306.17,0
CLM_14176,11308.51,Auto,33,1,3990.34,PRV_110,Urban,8,0,7318.17,0
CLM_14177,9042.51,Auto,117,1,4538.28,PRV_146,Rural,3,0,4504.24,0
CLM_14178,11821.08,Auto,73,0,4180.2,PRV_114,Rural,13,0,7640.88,0
CLM_14179,6260.45,Auto,61,1,3010.2,PRV_129,Rural,13,0,3250.25,1
CLM_14180,5709.78,Auto,9,4,3619.42,PRV_123,Urban,0,0,2090.36,0
CLM_14181,6388.19,Health,68,1,3331.83,PRV_101,Suburban,18,0,3056.36,0
CLM_14182,5386.66,Auto,35,3,2092.92,PRV_142,Urban,2,0,3293.75,0
CLM_14183,2230.24,Auto,81,0,1695.59,PRV_133,Rural,33,0,534.65,1
CLM_14184,9740.31,Auto,98,3,3369.01,PRV_122,Urban,23,0,6371.3,0
CLM_14185,5155.28,Auto,88,1,3096.47,PRV_130,Urban,2,0,2058.81,0
CLM_14186,7699.34,Auto,96,0,2663.59,PRV_136,Rural,10,0,5035.76,0
CLM_14187,7856.1,Auto,65,2,2907.63,PRV_112,Rural,3,0,4948.47,1
CLM_14188,11538.07,Health,8,1,4769.46,PRV_132,Urban,1,1,6768.61,0
CLM_14189,1368.9,Auto,45,2,820.39,PRV_106,Urban,20,0,548.51,0
CLM_14190,7161.0,Auto,87,0,3639.9,PRV_131,Urban,1,0,3521.1,1
CLM_14191,9971.62,Auto,47,1,3842.52,PRV_106,Urban,5,0,6129.1,1
CLM_14192,7380.52,Health,40,1,3967.72,PRV_141,Suburban,25,0,3412.8,0
CLM_14193,3803.53,Property,76,2,1621.65,PRV_137,Urban,0,0,2181.88,0
CLM_14194,6703.81,Auto,54,1,2706.81,PRV_143,Suburban,7,1,3997.0,1
CLM_14195,4736.48,Property,76,1,2656.86,PRV_112,Rural,8,0,2079.62,0
CLM_14196,6059.29,Auto,46,3,3291.99,PRV_123,Suburban,14,0,2767.31,1
CLM_14197,1860.47,Property,47,1,1870.59,PRV_127,Rural,17,1,-10.13,0
CLM_14198,3756.35,Auto,15,0,3378.48,PRV_131,Suburban,5,0,377.88,0
CLM_14199,5843.03,Health,105,1,2115.23,PRV_142,Rural,13,0,3727.8,0
CLM_14200,7028.52,Health,19,0,2702.42,PRV_117,Urban,24,0,4326.1,0
CLM_14201,2282.48,Auto,26,2,4345.05,PRV_133,Suburban,21,0,-2062.57,0
CLM_14202,10271.88,Property,52,0,3842.15,PRV_147,Suburban,6,0,6429.73,0
CLM_14203,1758.99,Health,93,1,3123.83,PRV_133,Rural,9,1,-1364.84,0
CLM_14204,2645.86,Auto,22,0,1607.74,PRV_137,Rural,11,0,1038.12,0
CLM_14205,2227.97,Auto,104,0,3332.38,PRV_100,Suburban,17,0,-1104.41,0
CLM_14206,9933.81,Auto,21,2,3399.59,PRV_142,Rural,7,1,6534.22,0
CLM_14207,2639.43,Property,51,0,900.59,PRV_149,Urban,1,0,1738.85,0
CLM_14208,6792.77,Health,38,0,3350.85,PRV_141,Suburban,4,0,3441.92,1
CLM_14209,2848.41,Auto,20,0,1923.93,PRV_130,Urban,12,0,924.47,0
CLM_14210,2706.33,Health,29,2,1520.42,PRV_149,Suburban,9,0,1185.9,0
CLM_14211,4518.04,Property,51,0,1878.02,PRV_100,Urban,14,0,2640.02,0
CLM_14212,887.14,Health,4,1,838.52,PRV_115,Suburban,6,0,48.62,0
CLM_14213,4159.02,Health,55,2,2592.41,PRV_138,Rural,1,0,1566.61,0
CLM_14214,4673.97,Health,71,0,1994.72,PRV_114,Suburban,1,0,2679.25,0
CLM_14215,6163.18,Auto,92,1,4140.58,PRV_132,Urban,6,0,2022.6,0
CLM_14216,1531.72,Auto,28,1,2640.94,PRV_122,Suburban,2,0,-1109.22,0
CLM_14217,4032.45,Property,4,0,2280.17,PRV_140,Urban,40,0,1752.28,0
CLM_14218,3297.35,Auto,22,1,1407.0,PRV_133,Urban,2,1,1890.35,1
CLM_14219,7567.14,Property,76,1,2572.07,PRV_116,Urban,8,0,4995.07,1
CLM_14220,2579.92,Auto,45,1,4353.45,PRV_124,Rural,0,0,-1773.53,0
CLM_14221,8411.64,Auto,67,0,4547.32,PRV_141,Suburban,2,0,3864.32,0
CLM_14222,4281.89,Property,86,0,2635.26,PRV_105,Urban,2,0,1646.63,0
CLM_14223,3241.48,Health,108,1,2930.49,PRV_130,Rural,13,0,310.99,0
CLM_14224,7755.38,Auto,66,2,3702.9,PRV_104,Urban,6,0,4052.48,0
CLM_14225,1794.89,Health,88,1,1974.46,PRV_139,Suburban,0,0,-179.56,0
CLM_14226,4075.43,Health,34,2,3369.06,PRV_139,Rural,4,0,706.36,0
CLM_14227,13172.07,Health,91,0,5366.73,PRV_129,Urban,10,0,7805.34,1
CLM_14228,6216.31,Auto,55,1,3765.11,PRV_104,Urban,10,0,2451.2,0
CLM_14229,11140.58,Property,105,2,3733.22,PRV_111,Urban,0,0,7407.36,0
CLM_14230,6368.69,Property,1,1,4343.81,PRV_106,Suburban,26,0,2024.88,0
CLM_14231,6473.07,Auto,72,0,3903.78,PRV_144,Rural,2,0,2569.29,0
CLM_14232,3435.75,Property,87,0,2747.18,PRV_112,Rural,22,0,688.57,0
CLM_14233,1985.36,Property,38,1,1820.2,PRV_148,Rural,2,0,165.15,0
CLM_14234,8042.57,Health,6,1,2866.51,PRV_103,Urban,8,0,5176.06,1
CLM_14235,4816.05,Health,86,0,2030.32,PRV_149,Rural,5,0,2785.73,0
CLM_14236,3624.63,Auto,25,1,2718.12,PRV_141,Urban,8,0,906.51,0
CLM_14237,4790.52,Auto,82,0,2128.75,PRV_102,Suburban,6,0,2661.77,0
CLM_14238,7607.11,Health,17,1,2610.13,PRV_111,Rural,0,1,4996.99,0
CLM_14239,1037.73,Property,61,1,1514.67,PRV_100,Urban,4,1,-476.94,0
